time;power;th_amb;th_amb_prev_day;is_workday
2017-06-21 16:00:00;0.25;29.1;29.6;1
2017-06-21 17:00:00;21.403285200000006;27.7;28.0;1
2017-06-21 18:00:00;0.25;27.4;26.6;1
2017-06-21 19:00:00;26.267668200000006;24.6;25.1;1
2017-06-21 20:00:00;21.403285200000006;22.7;23.7;1
2017-06-21 21:00:00;23.3490384;21.0;22.2;1
2017-06-21 22:00:00;0.25;19.7;21.3;1
2017-06-21 23:00:00;0.25;18.6;19.9;1
2017-06-22 00:00:00;0.25;17.6;18.6;1
2017-06-22 01:00:00;44.7523236;17.8;17.6;1
2017-06-22 02:00:00;0.25;17.1;16.5;1
2017-06-22 03:00:00;0.25;16.8;15.9;1
2017-06-22 04:00:00;0.25;16.7;15.4;1
2017-06-22 05:00:00;6.8101362;17.7;15.9;1
2017-06-22 06:00:00;25.294791600000003;21.0;17.3;1
2017-06-22 07:00:00;19.457532;24.4;19.6;1
2017-06-22 08:00:00;0.25;27.6;22.4;1
2017-06-22 09:00:00;21.403285200000006;29.7;24.4;1
2017-06-22 10:00:00;23.3490384;31.5;25.8;1
2017-06-22 11:00:00;22.3761618;33.4;27.1;1
2017-06-22 12:00:00;0.25;33.7;28.5;1
2017-06-22 13:00:00;0.25;33.8;28.0;1
2017-06-22 14:00:00;25.294791600000003;34.6;28.3;1
2017-06-22 15:00:00;0.25;34.2;28.5;1
2017-06-22 16:00:00;22.3761618;32.9;29.1;1
2017-06-22 17:00:00;0.25;31.9;27.7;1
2017-06-22 18:00:00;24.321915;27.8;27.4;1
2017-06-22 19:00:00;0.25;24.9;24.6;1
2017-06-22 20:00:00;0.25;22.3;22.7;1
2017-06-22 21:00:00;21.403285200000006;21.3;21.0;1
2017-06-22 22:00:00;22.3761618;20.8;19.7;1
2017-06-22 23:00:00;0.25;19.6;18.6;1
2017-06-23 00:00:00;0.25;19.1;17.6;1
2017-06-23 01:00:00;24.321915;18.8;17.8;1
2017-06-23 02:00:00;21.403285200000006;18.6;17.1;1
2017-06-23 03:00:00;0.25;18.4;16.8;1
2017-06-23 04:00:00;0.25;18.4;16.7;1
2017-06-23 05:00:00;6.8101362;18.7;17.7;1
2017-06-23 06:00:00;25.294791600000003;19.1;21.0;1
2017-06-23 07:00:00;19.457532;19.1;24.4;1
2017-06-23 08:00:00;0.25;19.9;27.6;1
2017-06-23 09:00:00;21.403285200000006;20.6;29.7;1
2017-06-23 10:00:00;0.25;21.2;31.5;1
2017-06-23 11:00:00;27.2405448;21.9;33.4;1
2017-06-23 12:00:00;18.4846554;24.4;33.7;1
2017-06-23 13:00:00;0.25;24.0;33.8;1
2017-06-23 14:00:00;25.294791600000003;24.4;34.6;1
2017-06-23 15:00:00;0.25;24.2;34.2;1
2017-06-23 16:00:00;21.403285200000006;23.6;32.9;1
2017-06-23 17:00:00;0.25;24.0;31.9;1
2017-06-23 18:00:00;22.3761618;24.0;27.8;1
2017-06-23 19:00:00;0.25;22.9;24.9;1
2017-06-23 20:00:00;0.25;21.2;22.3;1
2017-06-23 21:00:00;27.2405448;19.0;21.3;1
2017-06-23 22:00:00;16.5389022;17.6;20.8;1
2017-06-23 23:00:00;0.25;18.4;19.6;1
2017-06-24 00:00:00;25.294791600000003;16.8;19.1;0
2017-06-24 01:00:00;0.25;15.5;18.8;0
2017-06-24 02:00:00;21.403285200000006;15.4;18.6;0
2017-06-24 03:00:00;0.25;15.0;18.4;0
2017-06-24 04:00:00;0.25;14.9;18.4;0
2017-06-24 05:00:00;24.321915;15.0;18.7;0
2017-06-24 06:00:00;0.25;15.7;19.1;0
2017-06-24 07:00:00;21.403285200000006;16.5;19.1;0
2017-06-24 08:00:00;0.25;17.3;19.9;0
2017-06-24 09:00:00;23.3490384;18.2;20.6;0
2017-06-24 10:00:00;0.25;18.9;21.2;0
2017-06-24 11:00:00;20.4304086;19.4;21.9;0
2017-06-24 12:00:00;22.3761618;18.1;24.4;0
2017-06-24 13:00:00;0.25;17.9;24.0;0
2017-06-24 14:00:00;0.25;17.5;24.4;0
2017-06-24 15:00:00;29.186298;18.6;24.2;0
2017-06-24 16:00:00;18.4846554;18.9;23.6;0
2017-06-24 17:00:00;0.25;18.4;24.0;0
2017-06-24 18:00:00;24.321915;18.8;24.0;0
2017-06-24 19:00:00;9.728766;18.4;22.9;0
2017-06-24 20:00:00;12.647395800000002;18.0;21.2;0
2017-06-24 21:00:00;20.4304086;17.3;19.0;0
2017-06-24 22:00:00;0.25;17.2;17.6;0
2017-06-24 23:00:00;0.25;17.5;18.4;0
2017-06-25 00:00:00;28.2134214;17.3;16.8;0
2017-06-25 01:00:00;20.4304086;17.2;15.5;0
2017-06-25 02:00:00;0.25;17.8;15.4;0
2017-06-25 03:00:00;0.25;17.9;15.0;0
2017-06-25 04:00:00;22.3761618;16.8;14.9;0
2017-06-25 05:00:00;0.25;16.5;15.0;0
2017-06-25 06:00:00;19.457532;16.6;15.7;0
2017-06-25 07:00:00;0.25;17.0;16.5;0
2017-06-25 08:00:00;25.294791600000003;17.6;17.3;0
2017-06-25 09:00:00;3.8915064;18.6;18.2;0
2017-06-25 10:00:00;17.511778800000002;20.4;18.9;0
2017-06-25 11:00:00;24.321915;20.4;19.4;0
2017-06-25 12:00:00;0.25;19.9;18.1;0
2017-06-25 13:00:00;0.25;19.4;17.9;0
2017-06-25 14:00:00;28.2134214;20.0;17.5;0
2017-06-25 15:00:00;18.4846554;19.3;18.6;0
2017-06-25 16:00:00;0.25;20.3;18.9;0
2017-06-25 17:00:00;0.25;20.6;18.4;0
2017-06-25 18:00:00;29.186298;20.6;18.8;0
2017-06-25 19:00:00;20.4304086;20.8;18.4;0
2017-06-25 20:00:00;0.25;20.3;18.0;0
2017-06-25 21:00:00;23.3490384;19.7;17.3;0
2017-06-25 22:00:00;0.25;18.4;17.2;0
2017-06-25 23:00:00;1.9457532;17.2;17.5;0
2017-06-26 00:00:00;46.6980768;17.2;17.3;1
2017-06-26 01:00:00;0.25;16.8;17.2;1
2017-06-26 02:00:00;0.25;16.9;17.8;1
2017-06-26 03:00:00;0.25;16.8;17.9;1
2017-06-26 04:00:00;27.2405448;16.6;16.8;1
2017-06-26 05:00:00;21.403285200000006;16.5;16.5;1
2017-06-26 06:00:00;0.25;16.9;16.6;1
2017-06-26 07:00:00;0.25;17.1;17.0;1
2017-06-26 08:00:00;24.321915;16.8;17.6;1
2017-06-26 09:00:00;0.25;17.6;18.6;1
2017-06-26 10:00:00;20.4304086;19.0;20.4;1
2017-06-26 11:00:00;0.25;20.5;20.4;1
2017-06-26 12:00:00;24.321915;21.0;19.9;1
2017-06-26 13:00:00;0.25;22.0;19.4;1
2017-06-26 14:00:00;21.403285200000006;22.4;20.0;1
2017-06-26 15:00:00;22.3761618;22.0;19.3;1
2017-06-26 16:00:00;0.25;22.3;20.3;1
2017-06-26 17:00:00;0.25;22.3;20.6;1
2017-06-26 18:00:00;23.3490384;21.9;20.6;1
2017-06-26 19:00:00;20.4304086;19.7;20.8;1
2017-06-26 20:00:00;0.25;17.9;20.3;1
2017-06-26 21:00:00;28.2134214;16.0;19.7;1
2017-06-26 22:00:00;21.403285200000006;15.1;18.4;1
2017-06-26 23:00:00;0.25;16.3;17.2;1
2017-06-27 00:00:00;0.25;15.8;17.2;1
2017-06-27 01:00:00;23.3490384;15.0;16.8;1
2017-06-27 02:00:00;11.6745192;14.4;16.9;1
2017-06-27 03:00:00;9.728766;14.4;16.8;1
2017-06-27 04:00:00;0.25;14.2;16.6;1
2017-06-27 05:00:00;24.321915;14.4;16.5;1
2017-06-27 06:00:00;0.25;15.5;16.9;1
2017-06-27 07:00:00;21.403285200000006;16.8;17.1;1
2017-06-27 08:00:00;0.9728766000000002;19.2;16.8;1
2017-06-27 09:00:00;43.77944700000001;20.4;17.6;1
2017-06-27 10:00:00;0.25;21.9;19.0;1
2017-06-27 11:00:00;0.25;21.1;20.5;1
2017-06-27 12:00:00;27.2405448;21.3;21.0;1
2017-06-27 13:00:00;20.4304086;20.6;22.0;1
2017-06-27 14:00:00;0.25;20.7;22.4;1
2017-06-27 15:00:00;24.321915;20.9;22.0;1
2017-06-27 16:00:00;0.25;20.4;22.3;1
2017-06-27 17:00:00;21.403285200000006;19.7;22.3;1
2017-06-27 18:00:00;0.25;19.9;21.9;1
2017-06-27 19:00:00;26.267668200000006;19.1;19.7;1
2017-06-27 20:00:00;21.403285200000006;18.4;17.9;1
2017-06-27 21:00:00;23.3490384;17.8;16.0;1
2017-06-27 22:00:00;0.25;18.1;15.1;1
2017-06-27 23:00:00;0.25;18.7;16.3;1
2017-06-28 00:00:00;0.25;19.4;15.8;1
2017-06-28 01:00:00;44.7523236;20.4;15.0;1
2017-06-28 02:00:00;0.25;20.7;14.4;1
2017-06-28 03:00:00;0.25;20.3;14.4;1
2017-06-28 04:00:00;0.25;20.1;14.2;1
2017-06-28 05:00:00;35.023557600000004;19.1;14.4;1
2017-06-28 06:00:00;15.5660256;17.9;15.5;1
2017-06-28 07:00:00;0.25;18.8;16.8;1
2017-06-28 08:00:00;0.25;18.9;19.2;1
2017-06-28 09:00:00;26.267668200000006;18.6;20.4;1
2017-06-28 10:00:00;21.403285200000006;19.6;21.9;1
2017-06-28 11:00:00;0.25;19.6;21.1;1
2017-06-28 12:00:00;23.3490384;20.7;21.3;1
2017-06-28 13:00:00;0.25;18.1;20.6;1
2017-06-28 14:00:00;22.3761618;18.0;20.7;1
2017-06-28 15:00:00;5.8372596;18.0;20.9;1
2017-06-28 16:00:00;17.511778800000002;18.2;20.4;1
2017-06-28 17:00:00;0.25;19.3;19.7;1
2017-06-28 18:00:00;36.9693108;19.7;19.9;1
2017-06-28 19:00:00;10.7016426;17.5;19.1;1
2017-06-28 20:00:00;14.593149;16.7;18.4;1
2017-06-28 21:00:00;8.755889400000001;16.0;17.8;1
2017-06-28 22:00:00;0.25;15.8;18.1;1
2017-06-28 23:00:00;23.3490384;15.3;18.7;1
2017-06-29 00:00:00;22.3761618;15.0;19.4;1
2017-06-29 01:00:00;0.25;14.7;20.4;1
2017-06-29 02:00:00;0.25;14.8;20.7;1
2017-06-29 03:00:00;0.25;15.3;20.3;1
2017-06-29 04:00:00;30.159174600000004;15.4;20.1;1
2017-06-29 05:00:00;20.4304086;15.8;19.1;1
2017-06-29 06:00:00;0.25;16.1;17.9;1
2017-06-29 07:00:00;0.25;17.3;18.8;1
2017-06-29 08:00:00;28.2134214;17.5;18.9;1
2017-06-29 09:00:00;21.403285200000006;17.9;18.6;1
2017-06-29 10:00:00;0.25;18.2;19.6;1
2017-06-29 11:00:00;22.3761618;19.3;19.6;1
2017-06-29 12:00:00;0.25;19.5;20.7;1
2017-06-29 13:00:00;0.25;20.5;18.1;1
2017-06-29 14:00:00;48.64383;21.7;18.0;1
2017-06-29 15:00:00;0.25;21.5;18.0;1
2017-06-29 16:00:00;0.25;21.3;18.2;1
2017-06-29 17:00:00;27.2405448;20.8;19.3;1
2017-06-29 18:00:00;21.403285200000006;20.2;19.7;1
2017-06-29 19:00:00;0.25;17.9;17.5;1
2017-06-29 20:00:00;21.403285200000006;17.0;16.7;1
2017-06-29 21:00:00;12.647395800000002;16.1;16.0;1
2017-06-29 22:00:00;33.0778044;15.4;15.8;1
2017-06-29 23:00:00;0.25;14.4;15.3;1
2017-06-30 00:00:00;0.25;13.8;15.0;1
2017-06-30 01:00:00;24.321915;13.6;14.7;1
2017-06-30 02:00:00;0.25;13.9;14.8;1
2017-06-30 03:00:00;20.4304086;14.0;15.3;1
2017-06-30 04:00:00;0.25;14.9;15.4;1
2017-06-30 05:00:00;25.294791600000003;14.6;15.8;1
2017-06-30 06:00:00;0.25;15.1;16.1;1
2017-06-30 07:00:00;23.3490384;16.0;17.3;1
2017-06-30 08:00:00;0.25;16.9;17.5;1
2017-06-30 09:00:00;21.403285200000006;17.6;17.9;1
2017-06-30 10:00:00;0.25;18.1;18.2;1
2017-06-30 11:00:00;42.80657040000001;19.2;19.3;1
2017-06-30 12:00:00;0.25;19.5;19.5;1
2017-06-30 13:00:00;0.25;20.0;20.5;1
2017-06-30 14:00:00;28.2134214;19.8;21.7;1
2017-06-30 15:00:00;19.457532;20.7;21.5;1
2017-06-30 16:00:00;0.25;21.1;21.3;1
2017-06-30 17:00:00;24.321915;20.4;20.8;1
2017-06-30 18:00:00;0.25;20.2;20.2;1
2017-06-30 19:00:00;0.25;19.3;17.9;1
2017-06-30 20:00:00;44.7523236;18.2;17.0;1
2017-06-30 21:00:00;0.25;18.0;16.1;1
2017-06-30 22:00:00;0.25;15.8;15.4;1
2017-06-30 23:00:00;0.25;15.1;14.4;1
2017-07-01 00:00:00;28.26313668;15.4;13.8;0
2017-07-01 01:00:00;20.46640932;15.4;13.6;0
2017-07-01 02:00:00;0.25;14.6;13.9;0
2017-07-01 03:00:00;0.25;14.5;14.0;0
2017-07-01 04:00:00;26.31395484;15.0;14.9;0
2017-07-01 05:00:00;0.25;15.0;14.6;0
2017-07-01 06:00:00;20.46640932;15.1;15.1;0
2017-07-01 07:00:00;22.41559116;14.8;16.0;0
2017-07-01 08:00:00;0.25;14.6;16.9;0
2017-07-01 09:00:00;16.56804564;14.7;17.6;0
2017-07-01 10:00:00;31.18690944;14.8;18.1;0
2017-07-01 11:00:00;0.25;14.9;19.2;0
2017-07-01 12:00:00;25.33936392;15.0;19.5;0
2017-07-01 13:00:00;0.25;15.6;20.0;0
2017-07-01 14:00:00;21.44100024;16.2;19.8;0
2017-07-01 15:00:00;0.25;16.1;20.7;0
2017-07-01 16:00:00;24.364773;16.2;21.1;0
2017-07-01 17:00:00;0.25;16.0;20.4;0
2017-07-01 18:00:00;20.46640932;16.2;20.2;0
2017-07-01 19:00:00;23.39018208;16.5;19.3;0
2017-07-01 20:00:00;0.25;15.8;18.2;0
2017-07-01 21:00:00;0.25;15.4;18.0;0
2017-07-01 22:00:00;27.28854576;15.7;15.8;0
2017-07-01 23:00:00;20.46640932;15.4;15.1;0
2017-07-02 00:00:00;0.25;14.9;15.4;0
2017-07-02 01:00:00;0.25;14.3;15.4;0
2017-07-02 02:00:00;0.25;14.1;14.6;0
2017-07-02 03:00:00;0.25;13.8;14.5;0
2017-07-02 04:00:00;0.25;14.1;15.0;0
2017-07-02 05:00:00;0.25;14.3;15.0;0
2017-07-02 06:00:00;0.25;14.4;15.1;0
2017-07-02 07:00:00;0.25;15.0;14.8;0
2017-07-02 08:00:00;0.25;15.8;14.6;0
2017-07-02 09:00:00;0.25;15.9;14.7;0
2017-07-02 10:00:00;0.25;16.3;14.8;0
2017-07-02 11:00:00;0.25;16.6;14.9;0
2017-07-02 12:00:00;0.25;16.8;15.0;0
2017-07-02 13:00:00;0.25;16.1;15.6;0
2017-07-02 14:00:00;0.25;17.7;16.2;0
2017-07-02 15:00:00;0.25;18.6;16.1;0
2017-07-02 16:00:00;0.25;18.8;16.2;0
2017-07-02 17:00:00;0.25;19.9;16.0;0
2017-07-02 18:00:00;0.25;18.5;16.2;0
2017-07-02 19:00:00;0.25;17.0;16.5;0
2017-07-02 20:00:00;0.25;14.0;15.8;0
2017-07-02 21:00:00;0.25;12.3;15.4;0
2017-07-02 22:00:00;0.25;11.4;15.7;0
2017-07-02 23:00:00;0.25;10.6;15.4;0
2017-07-03 00:00:00;0.25;10.0;14.9;1
2017-07-03 01:00:00;0.25;9.3;14.3;1
2017-07-03 02:00:00;0.25;9.0;14.1;1
2017-07-03 03:00:00;0.25;8.7;13.8;1
2017-07-03 04:00:00;0.25;8.3;14.1;1
2017-07-03 05:00:00;0.25;8.4;14.3;1
2017-07-03 06:00:00;0.25;10.3;14.4;1
2017-07-03 07:00:00;1.94918184;14.1;15.0;1
2017-07-03 08:00:00;3.89836368;15.8;15.8;1
2017-07-03 09:00:00;0.25;17.0;15.9;1
2017-07-03 10:00:00;0.25;18.4;16.3;1
2017-07-03 11:00:00;0.25;19.9;16.6;1
2017-07-03 12:00:00;183.22309296;20.8;16.8;1
2017-07-03 13:00:00;69.19595532;21.7;16.1;1
2017-07-03 14:00:00;0.25;21.5;17.7;1
2017-07-03 15:00:00;0.25;22.3;18.6;1
2017-07-03 16:00:00;0.25;21.8;18.8;1
2017-07-03 17:00:00;35.085273120000004;21.5;19.9;1
2017-07-03 18:00:00;22.41559116;20.4;18.5;1
2017-07-03 19:00:00;0.25;19.9;17.0;1
2017-07-03 20:00:00;42.88200048;17.8;14.0;1
2017-07-03 21:00:00;0.25;16.9;12.3;1
2017-07-03 22:00:00;23.39018208;16.2;11.4;1
2017-07-03 23:00:00;0.25;16.0;10.6;1
2017-07-04 00:00:00;19.4918184;15.8;10.0;1
2017-07-04 01:00:00;17.542636560000002;14.8;9.3;1
2017-07-04 02:00:00;58.47545519999999;14.1;9.0;1
2017-07-04 03:00:00;0.25;13.7;8.7;1
2017-07-04 04:00:00;70.17054624000001;14.6;8.3;1
2017-07-04 05:00:00;91.61154648;15.5;8.4;1
2017-07-04 06:00:00;28.26313668;15.9;10.3;1
2017-07-04 07:00:00;42.88200048;16.7;14.1;1
2017-07-04 08:00:00;18.51722748;17.2;15.8;1
2017-07-04 09:00:00;62.37381888;17.9;17.0;1
2017-07-04 10:00:00;27.28854576;18.9;18.4;1
2017-07-04 11:00:00;0.25;20.4;19.9;1
2017-07-04 12:00:00;26.31395484;21.8;20.8;1
2017-07-04 13:00:00;20.46640932;22.7;21.7;1
2017-07-04 14:00:00;0.25;23.3;21.5;1
2017-07-04 15:00:00;0.25;22.7;22.3;1
2017-07-04 16:00:00;22.41559116;22.1;21.8;1
2017-07-04 17:00:00;0.25;23.2;21.5;1
2017-07-04 18:00:00;15.59345472;21.8;20.4;1
2017-07-04 19:00:00;23.39018208;19.7;19.9;1
2017-07-04 20:00:00;0.25;18.0;17.8;1
2017-07-04 21:00:00;24.364773;16.2;16.9;1
2017-07-04 22:00:00;19.4918184;15.4;16.2;1
2017-07-04 23:00:00;0.25;15.0;16.0;1
2017-07-05 00:00:00;19.4918184;15.2;15.8;1
2017-07-05 01:00:00;0.25;14.7;14.8;1
2017-07-05 02:00:00;0.25;14.5;14.1;1
2017-07-05 03:00:00;0.25;14.4;13.7;1
2017-07-05 04:00:00;87.7131828;14.0;14.6;1
2017-07-05 05:00:00;63.34840979999999;14.4;15.5;1
2017-07-05 06:00:00;0.25;16.4;15.9;1
2017-07-05 07:00:00;71.14513715999998;21.1;16.7;1
2017-07-05 08:00:00;0.25;22.4;17.2;1
2017-07-05 09:00:00;0.25;22.6;17.9;1
2017-07-05 10:00:00;32.16150036;23.6;18.9;1
2017-07-05 11:00:00;17.542636560000002;23.8;20.4;1
2017-07-05 12:00:00;0.25;24.3;21.8;1
2017-07-05 13:00:00;20.46640932;24.2;22.7;1
2017-07-05 14:00:00;0.25;25.6;23.3;1
2017-07-05 15:00:00;0.25;25.8;22.7;1
2017-07-05 16:00:00;23.39018208;26.0;22.1;1
2017-07-05 17:00:00;0.25;24.1;23.2;1
2017-07-05 18:00:00;24.364773;24.6;21.8;1
2017-07-05 19:00:00;0.25;22.1;19.7;1
2017-07-05 20:00:00;0.25;19.8;18.0;1
2017-07-05 21:00:00;18.51722748;18.2;16.2;1
2017-07-05 22:00:00;3.89836368;17.0;15.4;1
2017-07-05 23:00:00;16.56804564;16.0;15.0;1
2017-07-06 00:00:00;0.25;15.5;15.2;1
2017-07-06 01:00:00;0.25;15.0;14.7;1
2017-07-06 02:00:00;22.41559116;14.5;14.5;1
2017-07-06 03:00:00;0.25;14.1;14.4;1
2017-07-06 04:00:00;0.25;13.7;14.0;1
2017-07-06 05:00:00;0.25;14.3;14.4;1
2017-07-06 06:00:00;26.31395484;15.9;16.4;1
2017-07-06 07:00:00;0.25;20.0;21.1;1
2017-07-06 08:00:00;0.25;22.8;22.4;1
2017-07-06 09:00:00;19.4918184;25.0;22.6;1
2017-07-06 10:00:00;0.25;26.1;23.6;1
2017-07-06 11:00:00;20.46640932;26.8;23.8;1
2017-07-06 12:00:00;0.25;26.7;24.3;1
2017-07-06 13:00:00;0.25;27.7;24.2;1
2017-07-06 14:00:00;23.39018208;26.0;25.6;1
2017-07-06 15:00:00;0.25;23.5;25.8;1
2017-07-06 16:00:00;0.25;21.2;26.0;1
2017-07-06 17:00:00;0.25;23.0;24.1;1
2017-07-06 18:00:00;26.31395484;21.1;24.6;1
2017-07-06 19:00:00;18.51722748;21.3;22.1;1
2017-07-06 20:00:00;0.25;19.7;19.8;1
2017-07-06 21:00:00;21.44100024;19.2;18.2;1
2017-07-06 22:00:00;0.25;19.6;17.0;1
2017-07-06 23:00:00;0.25;19.5;16.0;1
2017-07-07 00:00:00;10.72050012;19.0;15.5;1
2017-07-07 01:00:00;12.66968196;17.5;15.0;1
2017-07-07 02:00:00;0.25;17.5;14.5;1
2017-07-07 03:00:00;0.25;17.5;14.1;1
2017-07-07 04:00:00;0.25;17.6;13.7;1
2017-07-07 05:00:00;27.28854576;17.9;14.3;1
2017-07-07 06:00:00;18.51722748;19.3;15.9;1
2017-07-07 07:00:00;0.25;21.8;20.0;1
2017-07-07 08:00:00;0.25;23.5;22.8;1
2017-07-07 09:00:00;22.41559116;24.8;25.0;1
2017-07-07 10:00:00;0.25;26.3;26.1;1
2017-07-07 11:00:00;0.25;26.9;26.8;1
2017-07-07 12:00:00;25.33936392;27.2;26.7;1
2017-07-07 13:00:00;0.25;28.5;27.7;1
2017-07-07 14:00:00;0.25;27.6;26.0;1
2017-07-07 15:00:00;39.95822772;27.9;23.5;1
2017-07-07 16:00:00;1.94918184;27.5;21.2;1
2017-07-07 17:00:00;0.25;26.9;23.0;1
2017-07-07 18:00:00;25.33936392;25.4;21.1;1
2017-07-07 19:00:00;0.25;23.7;21.3;1
2017-07-07 20:00:00;0.25;21.2;19.7;1
2017-07-07 21:00:00;0.25;19.3;19.2;1
2017-07-07 22:00:00;25.33936392;18.1;19.6;1
2017-07-07 23:00:00;0.25;17.3;19.5;1
2017-07-08 00:00:00;0.25;16.6;19.0;0
2017-07-08 01:00:00;18.51722748;16.2;17.5;0
2017-07-08 02:00:00;0.25;15.8;17.5;0
2017-07-08 03:00:00;20.46640932;15.7;17.5;0
2017-07-08 04:00:00;0.25;15.5;17.6;0
2017-07-08 05:00:00;0.25;16.2;17.9;0
2017-07-08 06:00:00;0.25;17.3;19.3;0
2017-07-08 07:00:00;25.33936392;20.0;21.8;0
2017-07-08 08:00:00;0.25;22.4;23.5;0
2017-07-08 09:00:00;0.25;23.6;24.8;0
2017-07-08 10:00:00;24.364773;24.3;26.3;0
2017-07-08 11:00:00;0.25;25.5;26.9;0
2017-07-08 12:00:00;0.25;25.2;27.2;0
2017-07-08 13:00:00;0.25;26.4;28.5;0
2017-07-08 14:00:00;38.9836368;27.0;27.6;0
2017-07-08 15:00:00;0.25;27.1;27.9;0
2017-07-08 16:00:00;20.46640932;26.3;27.5;0
2017-07-08 17:00:00;0.25;25.4;26.9;0
2017-07-08 18:00:00;20.46640932;24.2;25.4;0
2017-07-08 19:00:00;1.94918184;23.3;23.7;0
2017-07-08 20:00:00;0.25;22.4;21.2;0
2017-07-08 21:00:00;25.33936392;20.4;19.3;0
2017-07-08 22:00:00;0.25;19.8;18.1;0
2017-07-08 23:00:00;0.25;19.0;17.3;0
2017-07-09 00:00:00;0.25;18.6;16.6;0
2017-07-09 01:00:00;20.46640932;17.7;16.2;0
2017-07-09 02:00:00;20.46640932;17.6;15.8;0
2017-07-09 03:00:00;0.25;17.3;15.7;0
2017-07-09 04:00:00;0.25;16.9;15.5;0
2017-07-09 05:00:00;0.25;17.3;16.2;0
2017-07-09 06:00:00;0.25;18.3;17.3;0
2017-07-09 07:00:00;23.39018208;19.5;20.0;0
2017-07-09 08:00:00;0.25;20.7;22.4;0
2017-07-09 09:00:00;0.25;22.2;23.6;0
2017-07-09 10:00:00;26.31395484;23.1;24.3;0
2017-07-09 11:00:00;20.46640932;23.6;25.5;0
2017-07-09 12:00:00;0.25;23.4;25.2;0
2017-07-09 13:00:00;23.39018208;25.1;26.4;0
2017-07-09 14:00:00;0.25;25.5;27.0;0
2017-07-09 15:00:00;0.25;25.2;27.1;0
2017-07-09 16:00:00;22.41559116;25.9;26.3;0
2017-07-09 17:00:00;0.25;24.8;25.4;0
2017-07-09 18:00:00;0.25;23.8;24.2;0
2017-07-09 19:00:00;26.31395484;20.9;23.3;0
2017-07-09 20:00:00;0.25;20.3;22.4;0
2017-07-09 21:00:00;18.51722748;19.4;20.4;0
2017-07-09 22:00:00;21.44100024;17.7;19.8;0
2017-07-09 23:00:00;0.25;17.2;19.0;0
2017-07-10 00:00:00;0.25;18.1;18.6;1
2017-07-10 01:00:00;20.46640932;19.5;17.7;1
2017-07-10 02:00:00;0.25;18.0;17.6;1
2017-07-10 03:00:00;0.25;17.6;17.3;1
2017-07-10 04:00:00;0.25;17.4;16.9;1
2017-07-10 05:00:00;25.33936392;17.8;17.3;1
2017-07-10 06:00:00;0.25;18.1;18.3;1
2017-07-10 07:00:00;0.25;18.5;19.5;1
2017-07-10 08:00:00;0.25;18.7;20.7;1
2017-07-10 09:00:00;24.364773;19.2;22.2;1
2017-07-10 10:00:00;19.4918184;21.4;23.1;1
2017-07-10 11:00:00;20.46640932;22.6;23.6;1
2017-07-10 12:00:00;0.25;24.7;23.4;1
2017-07-10 13:00:00;0.25;25.1;25.1;1
2017-07-10 14:00:00;0.25;26.1;25.5;1
2017-07-10 15:00:00;23.39018208;24.7;25.2;1
2017-07-10 16:00:00;0.25;24.8;25.9;1
2017-07-10 17:00:00;0.25;19.9;24.8;1
2017-07-10 18:00:00;25.33936392;21.0;23.8;1
2017-07-10 19:00:00;0.25;21.1;20.9;1
2017-07-10 20:00:00;20.46640932;19.8;20.3;1
2017-07-10 21:00:00;0.25;19.1;19.4;1
2017-07-10 22:00:00;20.46640932;18.0;17.7;1
2017-07-10 23:00:00;0.25;17.4;17.2;1
2017-07-11 00:00:00;0.25;16.4;18.1;1
2017-07-11 01:00:00;21.44100024;16.0;19.5;1
2017-07-11 02:00:00;0.25;15.7;18.0;1
2017-07-11 03:00:00;0.25;15.7;17.6;1
2017-07-11 04:00:00;0.25;15.3;17.4;1
2017-07-11 05:00:00;26.31395484;15.8;17.8;1
2017-07-11 06:00:00;0.25;16.0;18.1;1
2017-07-11 07:00:00;0.25;16.2;18.5;1
2017-07-11 08:00:00;18.51722748;16.4;18.7;1
2017-07-11 09:00:00;0.25;17.3;19.2;1
2017-07-11 10:00:00;21.44100024;19.7;21.4;1
2017-07-11 11:00:00;0.25;21.0;22.6;1
2017-07-11 12:00:00;23.39018208;21.8;24.7;1
2017-07-11 13:00:00;0.25;21.9;25.1;1
2017-07-11 14:00:00;0.25;21.6;26.1;1
2017-07-11 15:00:00;0.25;21.1;24.7;1
2017-07-11 16:00:00;25.33936392;19.1;24.8;1
2017-07-11 17:00:00;18.51722748;20.8;19.9;1
2017-07-11 18:00:00;0.25;21.3;21.0;1
2017-07-11 19:00:00;20.46640932;19.8;21.1;1
2017-07-11 20:00:00;0.25;16.7;19.8;1
2017-07-11 21:00:00;21.44100024;16.5;19.1;1
2017-07-11 22:00:00;0.25;15.9;18.0;1
2017-07-11 23:00:00;0.25;16.0;17.4;1
2017-07-12 00:00:00;0.25;16.0;16.4;1
2017-07-12 01:00:00;25.33936392;15.9;16.0;1
2017-07-12 02:00:00;0.25;15.7;15.7;1
2017-07-12 03:00:00;0.25;15.9;15.7;1
2017-07-12 04:00:00;19.4918184;15.8;15.3;1
2017-07-12 05:00:00;20.46640932;15.5;15.8;1
2017-07-12 06:00:00;0.25;15.7;16.0;1
2017-07-12 07:00:00;0.25;15.9;16.2;1
2017-07-12 08:00:00;3.89836368;15.8;16.4;1
2017-07-12 09:00:00;21.44100024;16.0;17.3;1
